driveWorkAccessibility,0,1
driveSecondaryAccessibility,0,1
transitWorkAccessibility,0,1
transitSecondaryAccessibility,0,1
averageVehicleDelayPerPassengerTrip,0,1
motorizedVehicleMilesTraveled_total,0,1
busCrowding,0,1
averageTravelCostBurden_Work,0,1
averageTravelCostBurden_Secondary,0,1
costBenefitAnalysis,0,1
sustainability_GHG,0,1
sustainability_PM,0,1
TollRevenue,0,1
VMT,0,1
