x,y,id
-96.7487487,43.533065,80730195
-96.7481596,43.543953,80730200
-96.748768,43.529436,80730224
-96.7487202,43.5258281,80730226
-96.7486554,43.5221152,80730228
-96.748623,43.5166931,80730230
-96.748604,43.513799,80730232
-96.748565,43.51229,80730234
-96.748531,43.509097,80730236
-96.791053,43.583058,80730278
-96.741808,43.516229,80730291
-96.742342,43.515946,80730293
-96.658623,43.545722,80730311
-96.8251924,43.5286662,80730367
-96.7283882,43.560317,80730405
-96.7298828,43.5603098,80730407
-96.7371408,43.5602746,80730409
-96.7385549,43.5602677,80730411
-96.7399783,43.5602608,80730414
-96.7537459,43.5602499,80730425
-96.758745,43.560231,80730427
-96.764951,43.560212,80730429
-96.722991,43.525392,80730455
-96.723505,43.528336,80730461
-96.795959,43.538016,80730477
-96.7254952,43.5003363,80731892
-96.739826,43.517968,80731978
-96.706678,43.559788,80735393
-96.791033,43.6019494,80735454
-96.7910575,43.594702,80735460
-96.7910623,43.5935939,80735462
-96.7910079,43.5750789,80735480
-96.7910174,43.5728891,80735484
-96.7909761,43.554769,80735523
-96.790917,43.54933,80735535
-96.7908476,43.5016287,80735678
-96.7876123,43.5047927,80735698
-96.8307573,43.5438991,80736201
-96.7664257,43.5547478,80737114
-96.758116,43.535473,80737167
-96.757398,43.53466,80737182
-96.768481,43.50561,80737185
-96.7687917,43.5075985,80737196
-96.70529,43.502897,80737202
-96.726358,43.506148,80737217
-96.721683,43.50429,80737221
-96.719879,43.502963,80737235
-96.71338,43.501787,80737317
-96.6847461,43.5254294,80737356
-96.683681,43.522467,80737374
-96.7131258,43.5221261,80737382
-96.669489,43.50757,80737421
-96.801943,43.526512,80737500
-96.6607007,43.5512194,80737531
-96.7298534,43.5551345,80737534
-96.729868,43.557749,80737536
-96.7298185,43.5486876,80737549
-96.7163052,43.5348365,80737580
-96.7125639,43.5348269,80737584
-96.7208606,43.5345929,80737587
-96.7194209,43.5345874,80737589
-96.7163046,43.5345794,80737591
-96.689528,43.534428,80737599
-96.685986,43.534429,80737601
-96.684754,43.534731,80737610
-96.68374,43.534841,80737611
-96.682648,43.534942,80737613
-96.67924,43.535136,80737621
-96.6814201,43.5346169,80737626
-96.6802677,43.5346092,80737628
-96.811397,43.525276,80737631
-96.811391,43.522454,80737634
-96.811392,43.521523,80737636
-96.7114633,43.5630139,80737640
-96.707657,43.563003,80737642
-96.705156,43.563023,80737644
-96.7246341,43.5761889,80737650
-96.778502,43.5249489,80737743
-96.7784896,43.5237929,80737745
-96.778516,43.518125,80737749
-96.7283276,43.5486911,80737796
-96.7283633,43.5551365,80737800
-96.7895837,43.513371,80737850
-96.7894763,43.509652,80737871
-96.7894704,43.5091591,80737873
-96.7893679,43.5075949,80737881
-96.78836,43.506224,80737891
-96.825197,43.526964,80737907
-96.802516,43.55359,80737917
-96.698137,43.51416,80737924
-96.698036,43.514944,80737930
-96.795309,43.554761,80737965
-96.79531,43.554279,80737967
-96.795313,43.553555,80737969
-96.79554,43.552913,80737971
-96.7936476,43.5281287,80737983
-96.7938414,43.5293807,80737991
-96.79383,43.530493,80737993
-96.793829,43.531925,80737997
-96.7248202,43.551206,80738107
-96.7244991,43.5512049,80738109
-96.7236064,43.5512126,80738112
-96.722217,43.5512142,80738118
-96.715668,43.551222,80738123
-96.7142272,43.5512194,80738125
-96.713877,43.551219,80738127
-96.7113905,43.55121,80738131
-96.7101365,43.5512131,80738133
-96.708908,43.5512116,80738135
-96.7080079,43.5512106,80738137
-96.7076576,43.5512118,80738139
-96.7051757,43.55121,80738141
-96.6964433,43.5512146,80738143
-96.695076,43.551209,80738145
-96.6877664,43.5512072,80738156
-96.684682,43.55121,80738158
-96.681776,43.551214,80738162
-96.6802366,43.5512107,80738164
-96.6671792,43.5512133,80738170
-96.6646386,43.5512095,80738172
-96.6570962,43.5512158,80738190
-96.7558433,43.5376941,80738298
-96.6758505,43.5439385,80738321
-96.675759,43.538347,80738333
-96.792631,43.555154,80738347
-96.792643,43.557854,80738351
-96.774061,43.505061,80738373
-96.7736595,43.5051458,80738374
-96.7713856,43.5094073,80738389
-96.7909054,43.509649,80738396
-96.749787,43.509097,80738400
-96.7870861,43.5092978,80738404
-96.807584,43.511265,80738408
-96.791787,43.550395,80738414
-96.782377,43.542431,80738422
-96.782426,43.540657,80738446
-96.660149,43.587805,80738465
-96.765446,43.608056,80738490
-96.669101,43.559917,80738515
-96.668882,43.559918,80738517
-96.798093,43.529153,80738588
-96.7980966,43.5293557,80738590
-96.671529,43.562792,80738595
-96.788327,43.5051269,80738613
-96.7908651,43.5044955,80738619
-96.7506033,43.5048909,80739004
-96.752565,43.503993,80739008
-96.7546774,43.5029868,80739012
-96.695437,43.514289,80739065
-96.694566,43.50753,80739098
-96.814388,43.530211,80739121
-96.812263,43.532351,80739125
-96.707655,43.56121,80739130
-96.707648,43.562101,80739132
-96.707657,43.563916,80739134
-96.7541414,43.5023685,80739143
-96.7870803,43.5075559,80739161
-96.685913,43.537591,80739182
-96.6857745,43.5359987,80739186
-96.7101298,43.5657242,80739212
-96.710148,43.548499,80739222
-96.71015,43.549408,80739223
-96.7101443,43.5522425,80739224
-96.7101483,43.5532012,80739226
-96.710148,43.5548253,80739228
-96.7101554,43.5569137,80739230
-96.7101556,43.5582218,80739232
-96.6779983,43.5693886,80739236
-96.6774671,43.568895,80739246
-96.692825,43.594675,80739251
-96.693148,43.592672,80739263
-96.765453,43.607038,80739301
-96.673856,43.560145,80739308
-96.809869,43.541582,80740679
-96.810926,43.541144,80740681
-96.782387,43.541828,80740685
-96.755633,43.533711,80740700
-96.7553719,43.5330529,80740708
-96.816472,43.522088,80740740
-96.8171049,43.5200015,80740754
-96.81382,43.53891,80740816
-96.721223,43.517587,80740866
-96.720127,43.517567,80740870
-96.716773,43.518027,80740880
-96.715964,43.518243,80740891
-96.71457,43.518484,80740901
-96.7123503,43.5184877,80740903
-96.689171,43.517025,80740909
-96.686908,43.517022,80740911
-96.686144,43.517021,80740913
-96.685597,43.517021,80740916
-96.6820262,43.5170636,80740918
-96.6813489,43.5170651,80740920
-96.70126,43.50206,80741016
-96.69977,43.501868,80741022
-96.703408,43.502064,80741033
-96.716867,43.501326,80741087
-96.7208496,43.5414422,80741338
-96.7194215,43.5414411,80741344
-96.7167464,43.5415428,80741345
-96.7157904,43.5415411,80741349
-96.7149355,43.5415118,80741351
-96.7126388,43.541411,80741353
-96.705138,43.5412318,80741362
-96.703893,43.541237,80741364
-96.6889348,43.5412305,80741368
-96.742491,43.543044,80741487
-96.746231,43.5430519,80741489
-96.7832029,43.5127923,80741499
-96.716673,43.515949,80741508
-96.682525,43.5023843,80741513
-96.6825224,43.5018385,80741515
-96.7077034,43.5325629,80741544
-96.70504,43.53037,80741558
-96.667053,43.549697,80741582
-96.6663634,43.5383939,80741589
-96.666911,43.53423,80741609
-96.666901,43.532938,80741611
-96.8264595,43.5421929,80741683
-96.819456,43.541408,80741690
-96.791688,43.555155,80741694
-96.791698,43.55786,80741698
-96.7468071,43.5485676,80741705
-96.7468118,43.5498703,80741707
-96.7471615,43.5544909,80741711
-96.7268212,43.548621,80741761
-96.7371051,43.5485893,80741763
-96.7426624,43.548581,80741764
-96.7440388,43.5485766,80741765
-96.7584003,43.549483,80741827
-96.7665224,43.5003365,80742474
-96.732721,43.537703,80742481
-96.7341465,43.5376941,80742483
-96.7370924,43.5376951,80742485
-96.7385023,43.5376912,80742487
-96.7398879,43.5376914,80742489
-96.7425055,43.5376887,80742491
-96.7462445,43.5376905,80742493
-96.7297526,43.5376196,80742498
-96.82979,43.539732,80742503
-96.703618,43.509222,80742505
-96.795444,43.555146,80742511
-96.737085,43.543456,80742758
-96.7370891,43.5402324,80742761
-96.7370936,43.5389601,80742763
-96.7375386,43.5357837,80742768
-96.7375315,43.5348638,80742770
-96.7375185,43.5330511,80742772
-96.7381621,43.5221321,80742775
-96.738123,43.519249,80742777
-96.7375181,43.5315356,80742778
-96.7375132,43.5303398,80742779
-96.7375023,43.5294291,80742780
-96.737476,43.516687,80742781
-96.7973061,43.5016018,80742799
-96.800896,43.526507,80742845
-96.8076493,43.5438788,80742889
-96.6727713,43.5466469,80742895
-96.669027,43.546638,80742897
-96.666516,43.546639,80742898
-96.7011372,43.5094297,80742908
-96.7011417,43.5075439,80742910
-96.7012101,43.5052077,80742912
-96.7012136,43.5045297,80742914
-96.7012439,43.5028373,80742916
-96.7013068,43.500342,80742919
-96.7014171,43.5439431,80742920
-96.7141786,43.5476282,80742921
-96.7076503,43.5475894,80742953
-96.7076352,43.5439451,80742955
-96.707498,43.530146,80742968
-96.707539,43.528445,80742972
-96.706942,43.525731,80742976
-96.7075826,43.5384386,80742979
-96.7075974,43.5375268,80742981
-96.7713948,43.5102974,80743230
-96.7731004,43.5130632,80743231
-96.7743079,43.5092106,80743249
-96.7780181,43.5085705,80743263
-96.7790023,43.5089988,80743265
-96.7800285,43.5095081,80743273
-96.7800415,43.5096125,80743275
-96.7767376,43.5130641,80743304
-96.7743569,43.5130617,80743306
-96.7721185,43.5130201,80743312
-96.7717575,43.5128447,80743316
-96.8191445,43.5239075,80743548
-96.791502,43.553536,80743549
-96.819963,43.529307,80743632
-96.8192985,43.5273673,80743652
-96.8180076,43.5261045,80743674
-96.818009,43.525271,80743676
-96.798758,43.533953,80743809
-96.665264,43.547964,80743823
-96.665261,43.55204,80743848
-96.666594,43.552654,80743850
-96.7156338,43.5476321,80743873
-96.674584,43.538343,80743884
-96.7255296,43.5657053,80743901
-96.7248186,43.5614203,80743912
-96.70622,43.530136,80743918
-96.669128,43.560513,80743931
-96.7444682,43.504671,80743987
-96.7377924,43.5071083,80744003
-96.716375,43.555106,80744093
-96.71566,43.554962,80744103
-96.7141594,43.5549623,80744105
-96.7113779,43.554824,80744117
-96.7087786,43.5548188,80744118
-96.7080171,43.5547879,80744119
-96.7074231,43.5547297,80744121
-96.7054445,43.5544,80744125
-96.7047247,43.5542179,80744127
-96.688912,43.554415,80744137
-96.687751,43.554412,80744139
-96.6636007,43.5551599,80744208
-96.6648394,43.5557421,80744211
-96.674596,43.554945,80744240
-96.681759,43.554847,80744246
-96.6829536,43.55485,80744248
-96.703729,43.5484923,80744277
-96.684599,43.520227,80744293
-96.685605,43.51898,80744304
-96.7051635,43.562099,80744309
-96.705163,43.563913,80744311
-96.705171,43.565717,80744316
-96.705147,43.566597,80744318
-96.705162,43.549403,80744323
-96.7051639,43.5475887,80744328
-96.705172,43.548498,80744330
-96.8193837,43.5261077,80746538
-96.725667,43.5473165,80746596
-96.7088981,43.5475948,80746673
-96.696426,43.56259,80746693
-96.696433,43.561556,80746699
-96.696428,43.547572,80746731
-96.6964325,43.5484852,80746733
-96.69643,43.549392,80746735
-96.695804,43.552166,80746741
-96.797736,43.55725,80746781
-96.798772,43.557236,80746783
-96.667119,43.517927,80746790
-96.662969,43.517906,80746792
-96.796469,43.515827,80746797
-96.795784,43.519082,80746799
-96.676846,43.507541,80746804
-96.702762,43.508642,80746809
-96.657483,43.545933,80746842
-96.791495,43.552815,80746853
-96.730053,43.5294309,80746856
-96.7325512,43.5294297,80746858
-96.733778,43.5294218,80746859
-96.7350262,43.5294247,80746860
-96.7387564,43.5294249,80746861
-96.7425494,43.5294361,80746863
-96.7462561,43.5294352,80746864
-96.7500052,43.529443,80746865
-96.7532472,43.5294386,80746866
-96.756232,43.5294132,80746867
-96.7587272,43.5293926,80746868
-96.7612247,43.5293805,80746869
-96.7857273,43.5288215,80746871
-96.7883236,43.5293023,80746876
-96.7909267,43.5293168,80746879
-96.7951029,43.5293757,80746880
-96.79771,43.529356,80746881
-96.8021269,43.5293334,80746883
-96.8037078,43.5293322,80746884
-96.8048894,43.5293262,80746885
-96.805861,43.529324,80746886
-96.808379,43.52931,80746888
-96.813843,43.5293,80746889
-96.8307565,43.5292938,80746894
-96.7853145,43.5065107,80748685
-96.786332,43.504936,80748687
-96.786629,43.5047861,80748691
-96.789201,43.505621,80748695
-96.7908885,43.5066191,80748703
-96.68401,43.532594,80748730
-96.6771173,43.5439377,80748982
-96.814932,43.532949,80748998
-96.782039,43.516211,80749108
-96.7151618,43.5132542,80749130
-96.795961,43.536795,80749237
-96.795552,43.536795,80749239
-96.686432,43.538487,80749271
-96.715803,43.606912,80749315
-96.714423,43.606917,80749317
-96.7113244,43.6069065,80749336
-96.726664,43.565745,80749383
-96.788299,43.58098,80752416
-96.790259,43.581321,80752440
-96.753678,43.525767,80752444
-96.7536422,43.5221193,80752446
-96.753615,43.51669,80752448
-96.7536111,43.5439324,80752476
-96.7536312,43.5403205,80752478
-96.7539923,43.5330595,80752500
-96.753184,43.525767,80752503
-96.830795,43.550998,80752507
-96.8307925,43.513351,80752538
-96.830761,43.510535,80752540
-96.8042076,43.5234104,80752555
-96.804192,43.525294,80752557
-96.804002,43.527256,80752565
-96.80372,43.527963,80752573
-96.690179,43.537882,80752587
-96.688922,43.537597,80752589
-96.686434,43.537605,80752591
-96.664348,43.537535,80752604
-96.7163038,43.5375749,80752617
-96.7150582,43.5375714,80752618
-96.712571,43.537559,80752621
-96.7088427,43.5375441,80752622
-96.7058848,43.5377043,80752626
-96.69639,43.537441,80752630
-96.830825,43.601709,80753142
-96.7908644,43.5039141,80753783
-96.7919609,43.5039247,80753785
-96.7930526,43.503886,80753793
-96.7959305,43.5043757,80753808
-96.8026656,43.504378,80753810
-96.8061011,43.5047273,80753832
-96.812959,43.504738,80753834
-96.8142738,43.5047426,80753836
-96.8153067,43.504728,80753838
-96.8166092,43.504733,80753840
-96.769006,43.503834,80753902
-96.791499,43.554766,80753928
-96.791683,43.554767,80753930
-96.797731,43.554757,80753932
-96.798752,43.554752,80753934
-96.799862,43.554747,80753936
-96.800511,43.554754,80753938
-96.758735,43.554765,80753948
-96.7371035,43.5551171,80753958
-96.7385383,43.5551174,80753960
-96.7399451,43.5551121,80753962
-96.74063,43.5551112,80753964
-96.7473924,43.5554958,80753970
-96.7095318,43.5770747,80754061
-96.7078941,43.5772734,80754063
-96.6818697,43.5439449,80754160
-96.681446,43.538485,80754178
-96.6814113,43.5321069,80754180
-96.6814034,43.5305596,80754182
-96.6813828,43.5257064,80754186
-96.681354,43.5202403,80754192
-96.6813417,43.517411,80754194
-96.6813623,43.5075312,80754198
-96.681365,43.5023888,80754200
-96.75873,43.562047,80757623
-96.7880135,43.5946764,80759130
-96.798777,43.558143,80759137
-96.8252134,43.5298825,80759230
-96.828113,43.529889,80759232
-96.827597,43.539727,80759241
-96.8008,43.554384,80759245
-96.799859,43.554394,80759247
-96.79705,43.513793,80759251
-96.798025,43.512414,80759259
-96.798686,43.511673,80759262
-96.799022,43.510396,80759275
-96.798985,43.507988,80759277
-96.791509,43.554264,80759283
-96.6873634,43.5659175,80759368
-96.7087724,43.5221117,80759410
-96.708887,43.5393427,80759428
-96.708834,43.538442,80759430
-96.7088117,43.5339093,80759436
-96.7088136,43.5329944,80759438
-96.70877,43.525726,80759440
-96.7088738,43.5439401,80759448
-96.714435,43.5054,80759530
-96.695154,43.577327,80759546
-96.668769,43.530552,80759583
-96.668708,43.530519,80759585
-96.676112,43.566949,80759649
-96.675178,43.567183,80759651
-96.676792,43.566695,80759657
-96.6669371,43.5317023,80759762
-96.7470059,43.5676205,80759782
-96.690164,43.539413,80759800
-96.6864538,43.5439447,80759808
-96.6863766,43.5252577,80759812
-96.686354,43.523339,80759816
-96.686322,43.522447,80759822
-96.815264,43.5071346,80759828
-96.7460387,43.5078272,80759832
-96.7908922,43.507092,80759858
-96.795954,43.5071,80759860
-96.689698,43.524743,80759864
-96.689645,43.522495,80759866
-96.689623,43.522003,80759868
-96.687839,43.520223,80759871
-96.686931,43.520223,80759873
-96.685624,43.520226,80759875
-96.8251952,43.5278194,80759884
-96.685716,43.502437,80759931
-96.789005,43.592406,80759982
-96.680225,43.549792,80760004
-96.77307,43.539405,80760066
-96.706662,43.561049,80760086
-96.706677,43.560505,80760088
-96.706667,43.560351,80760089
-96.677069,43.566553,80760092
-96.6926899,43.5439495,80760098
-96.6926703,43.5394144,80760100
-96.6922812,43.5029157,80760109
-96.6925896,43.5003142,80760117
-96.6773493,43.5687088,80760118
-96.6778116,43.5681358,80760121
-96.676823,43.568691,80760129
-96.6771987,43.5685264,80760131
-96.7498618,43.5137169,80760156
-96.746252,43.5321522,80760168
-96.7612439,43.5316607,80760173
-96.7300533,43.532137,80760178
-96.732554,43.532154,80760180
-96.733791,43.532147,80760182
-96.735029,43.5321432,80760184
-96.7909481,43.5319492,80760192
-96.739995,43.532141,80760196
-96.8308163,43.5563037,80760285
-96.782492,43.539869,80760295
-96.787016,43.591584,80762448
-96.716217,43.519385,80762485
-96.795958,43.537234,80762515
-96.796458,43.535986,80762521
-96.796441,43.536765,80762525
-96.7909308,43.5304985,80762541
-96.789534,43.530375,80762553
-96.803338,43.523127,80764628
-96.803091,43.525293,80764645
-96.707392,43.611036,80764672
-96.7057368,43.6110316,80764674
-96.715789,43.608277,80764679
-96.714421,43.608284,80764681
-96.7350413,43.5357841,80764689
-96.7350413,43.5348689,80764691
-96.7350298,43.5330554,80764693
-96.73502,43.53034,80764697
-96.735025,43.5221298,80764701
-96.734974,43.516689,80764703
-96.7349542,43.5130477,80764707
-96.798692,43.515835,80764715
-96.799072,43.512461,80764722
-96.790844,43.5009423,80764789
-96.7909469,43.5438167,80764829
-96.7909266,43.541174,80764831
-96.7909155,43.540271,80764832
-96.7909496,43.5342633,80764834
-96.7909468,43.5334464,80764838
-96.790945,43.5330879,80764840
-96.7908976,43.5278319,80764842
-96.7908872,43.5248359,80764845
-96.7908881,43.522482,80764847
-96.7908881,43.52136,80764849
-96.790884,43.519088,80764851
-96.790931,43.516213,80764853
-96.7909234,43.5123658,80764860
-96.7909181,43.5106536,80764862
-96.7909025,43.5079883,80764866
-96.7908861,43.5061957,80764868
-96.7908714,43.5052851,80764870
-96.790859,43.503194,80764874
-96.800898,43.517754,80764980
-96.665327,43.539092,80764994
-96.665328,43.538397,80764996
-96.665604,43.534233,80765014
-96.738532,43.557731,80765043
-96.800505,43.556058,80765402
-96.7929312,43.5278697,80765410
-96.795099,43.526868,80765431
-96.7371076,43.5498936,80765439
-96.7371243,43.5577307,80765441
-96.7371542,43.5620904,80765443
-96.7611682,43.5474298,80765561
-96.8109102,43.5535352,80765619
-96.800846,43.543891,80766007
-96.800898,43.527386,80766030
-96.800891,43.525292,80766031
-96.800888,43.522502,80766033
-96.800899,43.518896,80766039
-96.800904,43.515837,80766043
-96.793358,43.512358,80766049
-96.7461071,43.5122876,80766071
-96.7114462,43.5657195,80766079
-96.708884,43.565722,80766081
-96.707685,43.565738,80766083
-96.7409722,43.5643372,80766104
-96.7439578,43.5659875,80766106
-96.7563074,43.5137991,80766115
-96.7876296,43.5067638,80766133
-96.7878368,43.5075559,80766141
-96.71424,43.5575004,80766146
-96.7141922,43.54862,80766153
-96.7138857,43.5525087,80766159
-96.79985,43.558119,80766167
-96.799857,43.556062,80766169
-96.746258,43.534875,80766176
-96.7499928,43.5348794,80766177
-96.730035,43.534875,80766194
-96.7325706,43.5348838,80766197
-96.733802,43.534871,80766199
-96.7387593,43.5348721,80766201
-96.7400073,43.534872,80766203
-96.811427,43.534779,80766207
-96.7080091,43.5522431,80766211
-96.7080152,43.5529124,80766213
-96.7080155,43.553197,80766215
-96.707645,43.548498,80766226
-96.7076544,43.5494033,80766229
-96.7078962,43.5789113,80766239
-96.7074317,43.5569246,80766242
-96.690215,43.502769,80766257
-96.655445,43.573845,80766334
-96.683881,43.528002,80766416
-96.6836987,43.5252826,80766423
-96.683525,43.538482,80766428
-96.685019,43.533161,80766445
-96.685728,43.532583,80766447
-96.677368,43.557239,80766467
-96.704973,43.524792,80766487
-96.716857,43.502195,80766625
-96.7466798,43.5545276,80766910
-96.7474864,43.551556,80766929
-96.7473944,43.554472,80766940
-96.7474078,43.5574639,80766941
-96.801427,43.510927,80766950
-96.8026863,43.5036323,80767063
-96.695615,43.574877,80767173
-96.695605,43.574254,80767175
-96.796326,43.510527,80767183
-96.794812,43.507983,80767203
-96.793353,43.513191,80767208
-96.793608,43.510656,80767213
-96.793245,43.522487,80767216
-96.792851,43.50528,80767220
-96.792892,43.524794,80767249
-96.715637,43.5486144,80767253
-96.715672,43.55252,80767255
-96.7156783,43.5575049,80767257
-96.8063957,43.5234058,80769345
-96.806385,43.525288,80769347
-96.806346,43.527796,80769351
-96.677504,43.558756,80769382
-96.791804,43.551075,80769508
-96.7295368,43.5003242,80769513
-96.6528407,43.5003456,80769568
-96.6558216,43.5003494,80769572
-96.6960728,43.4999547,80769646
-96.7034616,43.5003351,80769682
-96.7130577,43.5003411,80769726
-96.7223375,43.5003381,80769752
-96.668103,43.521539,80769937
-96.668584,43.519636,80769948
-96.664242,43.538283,80769967
-96.689662,43.504881,80769993
-96.679689,43.525193,80769998
-96.6570332,43.5449846,80770026
-96.7926753,43.5029173,80770110
-96.799066,43.518899,80770127
-96.729957,43.519823,80770129
-96.7587046,43.5330364,80770130
-96.7583912,43.5439075,80770132
-96.758335,43.5402893,80770134
-96.7583174,43.5391603,80770135
-96.75744,43.536226,80770147
-96.758597,43.516667,80770148
-96.758661,43.528594,80770149
-96.7021557,43.531683,80770151
-96.7019574,43.5309149,80770152
-96.7398889,43.5445439,80770153
-96.7327612,43.5434558,80770155
-96.7341701,43.5434577,80770156
-96.7385036,43.5434629,80770157
-96.7398842,43.5434639,80770158
-96.7462244,43.5439573,80770169
-96.7467717,43.5439597,80770170
-96.7495392,43.5439468,80770171
-96.7499396,43.5439471,80770172
-96.756023,43.54392,80770173
-96.7611558,43.5439015,80770174
-96.7674098,43.5438654,80770175
-96.7713969,43.5438515,80770177
-96.7824703,43.5438202,80770180
-96.806343,43.543881,80770186
-96.8079453,43.5438778,80770188
-96.8085336,43.5438785,80770189
-96.7519847,43.5032788,80771748
-96.791803,43.551769,80772792
-96.792157,43.522491,80772799
-96.7560216,43.5403037,80774417
-96.7559234,43.5392041,80774423
-96.804105,43.538633,80774492
-96.7440526,43.5498736,80774519
-96.815292,43.5063517,80778613
-96.8153001,43.50555,80778615
-96.696675,43.574536,80778658
-96.808725,43.527562,80778663
-96.761058,43.513775,80780571
-96.6895,43.535177,80780686
-96.68586,43.533668,80780694
-96.6804808,43.5321155,80780695
-96.783614,43.532601,80780696
-96.722611,43.573028,80780712
-96.7210534,43.5283963,80780721
-96.778891,43.575415,80780753
-96.7784945,43.5739248,80780760
-96.74624,43.540223,80780794
-96.74623,43.538947,80780795
-96.7462477,43.5330601,80780796
-96.7462284,43.525842,80780798
-96.7462163,43.5248942,80780799
-96.746174,43.523092,80780800
-96.7461682,43.5221181,80780801
-96.746146,43.5166966,80780802
-96.746032,43.506882,80780806
-96.675141,43.531981,80780808
-96.6752979,43.520983,80780817
-96.675283,43.5220713,80780818
-96.6748074,43.5247284,80780829
-96.7604342,43.522103,80780850
-96.7604432,43.523116,80780851
-96.6836546,43.5666243,80780919
-96.68176,43.552755,80780923
-96.6889614,43.5439437,80780924
-96.688917,43.539414,80780925
-96.785228,43.537622,80780950
-96.8095266,43.527424,80780969
-96.7355528,43.5034986,80781178
-96.705144,43.543944,80781231
-96.706605,43.507547,80781235
-96.706614,43.507023,80781236
-96.704732,43.505937,80781242
-96.703796,43.50518,80781246
-96.703392,43.50355,80781254
-96.703406,43.502865,80781255
-96.708898,43.5484979,80783419
-96.7089094,43.5494037,80783420
-96.7087858,43.5569191,80783430
-96.7087862,43.5580905,80783431
-96.7112521,43.6046471,80783703
-96.711298,43.6019898,80783705
-96.8137383,43.5214456,80785024
-96.8135346,43.5157566,80785050
-96.8147331,43.522095,80785134
-96.687844,43.520947,80785150
-96.70764,43.507022,80785158
-96.8170905,43.5008899,80785277
-96.8170821,43.5003098,80785279
-96.808516,43.5003098,80785358
-96.7212911,43.5319054,80785363
-96.719963,43.531806,80785368
-96.7172411,43.5314708,80785376
-96.7167446,43.5315445,80785378
-96.7162915,43.5316416,80785382
-96.8133407,43.520783,80785734
-96.8007667,43.6019881,80785752
-96.7862047,43.6018075,80785756
-96.7570436,43.6019537,80785777
-96.7398408,43.6020229,80785780
-96.7346804,43.6020091,80785785
-96.7316968,43.6020227,80785789
-96.7312875,43.6020228,80785795
-96.809842,43.523444,80785806
-96.669634,43.519628,80785813
-96.8252086,43.530727,80785882
-96.7125915,43.5393735,80785899
-96.712583,43.538473,80785901
-96.712219,43.5171069,80785918
-96.7039066,43.5439445,80785920
-96.7001694,43.5439417,80785922
-96.6964202,43.5439487,80785924
-96.6795762,43.5439379,80785926
-96.6783707,43.5439392,80785928
-96.7208637,43.5434584,80785958
-96.795653,43.51128,80785969
-96.797002,43.509783,80785971
-96.795097,43.527689,80785976
-96.795095,43.524783,80785978
-96.795199,43.513411,80785986
-96.6775068,43.5251961,80786180
-96.810239,43.55175,80786185
-96.8061053,43.505541,80786189
-96.806093,43.503938,80786190
-96.795926,43.505281,80786211
-96.7300546,43.5221274,80786255
-96.7325613,43.5221281,80786257
-96.7337716,43.522129,80786259
-96.7499131,43.522117,80786263
-96.756129,43.522119,80786265
-96.758285,43.522115,80786267
-96.7611792,43.522106,80786269
-96.79808,43.528717,80786328
-96.756072,43.51668,80786336
-96.7611362,43.5166606,80786338
-96.749858,43.516686,80786358
-96.789807,43.516202,80786363
-96.7337543,43.5166843,80786373
-96.73869,43.516683,80786375
-96.7612046,43.5278802,80786384
-96.763005,43.528682,80786394
-96.763249,43.527842,80786396
-96.763106,43.526744,80786401
-96.7341453,43.5402324,80786427
-96.7385062,43.5402329,80786429
-96.7398906,43.5402311,80786430
-96.742496,43.540226,80786431
-96.7499863,43.5402322,80786432
-96.7611852,43.5402801,80786438
-96.8206218,43.5406172,80786454
-96.8217558,43.5406219,80786456
-96.818422,43.540603,80786471
-96.676864,43.538351,80788262
-96.677937,43.507543,80788299
-96.667431,43.538396,80788342
-96.66825,43.534227,80788343
-96.668249,43.532932,80788344
-96.6929212,43.5230478,80788377
-96.6920985,43.5220106,80788390
-96.719016,43.502556,80788431
-96.8076379,43.5108028,80788512
-96.807406,43.512498,80788529
-96.805856,43.513478,80788545
-96.806306,43.512471,80788554
-96.795963,43.54027,80788559
-96.7911231,43.522485,80788564
-96.7830169,43.5132662,80788580
-96.7830476,43.512952,80788584
-96.783144,43.5128442,80788588
-96.669516,43.509959,80788683
-96.7700124,43.5163689,80788704
-96.79547,43.557865,80788729
-96.7891489,43.5946886,80788751
-96.8252061,43.531579,80788823
-96.8252036,43.5261097,80788832
-96.825152,43.525227,80788833
-96.8252303,43.5228371,80788834
-96.7300526,43.5248634,80788842
-96.742465,43.524907,80788847
-96.67925,43.534379,80788872
-96.679278,43.533473,80788874
-96.6791248,43.5384849,80788890
-96.679151,43.530559,80788894
-96.6769686,43.5681982,80788900
-96.749984,43.553254,80789017
-96.7162992,43.5335076,80789050
-96.715628,43.516057,80789079
-96.6901576,43.5475639,80789101
-96.8140507,43.52211,80789133
-96.721699,43.506298,80789142
-96.806333,43.543253,80789177
-96.811443,43.532169,80789206
-96.8183062,43.5329484,80789228
-96.7300446,43.5330595,80789239
-96.7325615,43.5330599,80789242
-96.7337945,43.5330581,80789244
-96.7387774,43.5330517,80789245
-96.7400127,43.5330507,80789246
-96.7425044,43.533058,80789248
-96.750002,43.5330728,80789250
-96.7612291,43.5330321,80789254
-96.770383,43.505607,80789340
-96.769786,43.504922,80789344
-96.7682287,43.5003329,80789358
-96.801449,43.512632,80789364
-96.801078,43.508234,80789377
-96.802321,43.513478,80789382
-96.802256,43.512557,80789393
-96.7807036,43.5706765,80790800
-96.779542,43.571061,80790804
-96.7786964,43.5719097,80790810
-96.714692,43.580279,80790949
-96.7232143,43.52212,80790970
-96.812619,43.5224572,80791097
